c_x,c_y,c_t,a1,b1,c1,a2,c2
4,4,4.556580311125778,2,3,8,1.2831656114954453,1
7,1,2.0107763248084463,1,2,6,0.6452869177639151,2
2,9,1.920197915084437,3,1,2,2.9214099770772073,2
4,5,4.404759944525556,3,1,1,1.744317183964385,4
5,9,3.304902869080669,3,2,4,2.8308006791022855,0
7,3,4.989369374989083,3,1,4,0.7561935761440737,1
2,8,3.7150660333527514,3,1,1,1.7749772787999334,2
9,5,1.2400017788333848,2,2,7,2.394765637889745,1
3,2,4.074825418711287,1,1,3,2.5341591274846564,3
4,9,1.3352031322031057,3,1,1,1.8025400831700573,0
3,6,4.169016797599459,3,3,9,1.8485387157485649,2
6,2,3.1649322257850003,2,1,3,2.2680854317883368,1
5,5,4.2087925270832205,2,3,9,0.8757313211233887,4
9,5,1.121800127368905,1,3,5,2.2891743490747336,3
3,5,2.2790164682618235,2,1,3,1.4561286941443983,0
9,5,2.8952578744704915,3,2,1,0.6142491155304537,4
5,5,3.1376719312959103,2,3,9,2.010573560662665,0
2,3,1.6986715131759675,3,3,4,1.022834237700593,2
9,1,4.651392820783966,2,3,6,1.5831697942407625,0
6,2,1.7390711794824485,3,2,2,1.3542641072230395,4
7,9,4.931060870744645,2,3,4,2.360897727527663,0
8,3,3.5532269045266967,3,3,6,0.9082422470773226,2
6,9,4.137838257126756,2,2,2,1.6087004509032352,3
3,3,4.2118720472607425,1,2,4,1.4534494199645818,4
7,7,2.336909253332796,2,1,5,1.5456096854599006,4
8,8,4.135284140658868,2,3,9,0.8264650235082731,4
5,7,4.775415510686798,1,3,9,2.2616168286519365,2
2,2,4.427659671486648,1,3,1,1.7497742980795088,1
7,5,1.8060445789256532,1,1,8,1.026782731225659,4
2,6,2.6960766715565185,2,2,9,1.7476299925137881,1
4,3,4.568379259993389,1,2,9,0.8541370859266169,1
4,1,3.1905934079292537,1,2,2,2.140055725069571,3
6,8,4.499390276906784,1,1,2,0.6777469461405751,4
5,8,2.045721290301871,2,2,4,2.3087951745611655,0
7,4,1.1324452045220923,1,3,2,2.2969120688310563,1
6,1,2.0343028779685843,3,3,1,1.7895181363491153,1
9,7,3.8470553281523556,3,2,9,2.223072247612787,4
1,8,3.750480162788127,2,2,2,2.2568725329951214,2
7,1,2.7105388440305562,2,3,2,0.6131992810378757,4
1,1,4.109735143773648,1,2,1,0.8141666399827542,0
3,5,1.1268227712917644,3,2,7,0.8345003677239886,0
2,7,2.4635902338251876,2,1,6,1.138901999176873,1
3,4,3.9852357049408407,3,2,8,1.4658345744929813,4
5,5,4.3860258230515825,1,2,9,2.575042912626551,3
5,9,2.0316770117885303,2,3,8,1.8328569524908014,2
9,8,3.1557356715803087,1,2,1,2.163214113982381,1
5,4,1.8002341075675896,1,1,1,2.6985095875214173,1
9,7,4.347413292920763,2,2,9,2.8957537379805425,4
9,8,3.2806581410194613,3,1,5,1.6044635027737164,1
4,4,4.18655707097439,2,3,9,1.1037302995346858,3
4,5,3.5594753145890783,2,1,9,2.568116695370818,2
3,6,1.9029664113726845,3,2,1,1.7039874230275407,1
5,3,1.5078326464942107,2,3,4,2.729044499847647,2
5,3,2.1484571161945807,1,3,2,2.461560327662704,3
8,8,4.539725701845924,1,2,3,1.6606748973403127,3
1,6,2.2264642473129075,3,1,2,0.9743897903961247,4
6,1,1.3891709932317369,2,2,9,1.27865386804634,3
5,5,1.584839081173334,1,3,5,2.157637356082943,2
3,2,4.3380107362580835,1,3,2,2.697623460652805,4
3,3,1.2125884159003455,3,3,8,1.630826105475736,0
2,1,4.230029286959056,1,2,3,1.3838692867912137,3
3,5,2.723210382373694,1,3,9,2.500062109395265,1
7,6,1.3998790446243001,1,2,5,0.7587976570535253,3
5,5,3.4777507943287773,1,3,2,1.6383501439522505,3
7,6,4.315994825611123,3,1,8,0.9682944573950367,0
7,3,4.688143358935244,1,3,9,1.6895934378499027,0
3,6,3.377959986833471,1,3,7,0.7973065022969817,4
5,3,2.47419516318721,3,3,7,1.2208830018476036,4
7,1,2.3837560636615356,1,1,3,2.979277991204851,2
7,7,4.234378083712665,2,1,6,1.7863059990787076,2
8,3,4.322876726827742,3,1,9,1.8471633541560604,1
6,7,4.152517624973537,2,1,2,0.5334509873005878,3
7,1,3.8185088956975037,1,2,3,1.12328785362732,4
8,7,4.317030852894078,3,1,4,2.973194151873539,0
8,9,3.198503060534421,2,1,9,2.877124312558611,4
2,1,3.2311693041641245,2,3,9,1.9525111402344875,0
8,1,4.740245964405901,3,1,4,1.3895212213477661,0
7,7,1.4233211700821804,2,3,2,0.5292610884243014,4
4,1,2.3711590487750507,1,3,1,0.9637966481164496,1
4,8,2.656600483368137,1,1,4,1.3817546784341128,1
3,8,2.711957249039492,3,3,3,2.8195131974820278,4
7,3,1.09350080649939,3,3,1,2.473445609612422,2
6,4,1.5039636382796249,2,1,6,1.0011861262494284,1
4,2,4.139964044328858,3,3,2,0.8207665718582722,2
6,3,4.442644674939783,3,3,6,1.70518055556744,1
4,3,3.364153689057513,1,2,3,0.9933086966106698,0
3,2,1.193308499819059,1,3,8,2.3666240856946166,3
3,5,4.92824114526813,3,1,7,2.769158884289432,3
9,2,1.7372689278202875,2,3,6,2.8084106866383722,4
8,6,4.492292441108114,3,2,6,1.7820006604976535,3
7,6,2.6631712319936813,3,1,3,2.5791552469807675,3
6,9,4.422249281184699,1,2,2,1.173782546072264,1
4,3,2.5451398218296717,1,2,1,1.1146931709241585,2
4,3,3.372725570614301,1,2,1,1.6385957886882394,4
3,9,3.3964981601087887,3,1,6,2.5978700680949767,1
3,8,3.41470751250456,2,2,5,2.1601339386192127,3
2,1,4.020983705789294,2,2,6,0.8069650347216826,2
8,1,1.448101735866497,2,2,8,1.7822077740458404,3
2,7,2.927206232149735,3,2,4,0.9163430132141046,0
5,8,2.673749457006492,2,2,8,0.7405113940299081,0
2,6,2.3843631452305836,2,2,5,1.7082523753294492,2
2,9,4.59103751489563,3,1,4,1.1484175346346914,0
7,6,1.766822306182473,1,3,5,0.7023891925845436,0
4,5,3.4164817767361155,2,3,4,1.842458607486555,3
3,3,4.157819815014223,2,3,2,2.6101161589042055,3
1,2,1.8087620493389078,3,3,6,1.2895735158004993,3
1,2,3.298218794487046,2,3,1,2.051994450602244,4
3,8,4.975059500349474,3,1,6,1.454828599082306,2
8,5,4.983852455563229,3,3,8,2.4141186876725036,2
2,2,2.934820354295922,2,3,7,0.94508890889151,4
2,7,1.1727818143926423,3,2,1,1.9522532336466814,1
4,8,3.269638118920074,2,1,5,0.675784392264279,0
5,3,3.5489407046475354,3,2,7,1.9476015807040397,0
8,4,4.855243478953918,3,1,1,2.7938676455842884,4
1,2,1.3372780599323377,3,2,7,2.1060658474442624,2
2,4,1.0009846144089867,2,2,1,1.9564302511099323,0
2,1,4.333487472574109,1,3,9,0.8947948962976287,1
7,8,2.050746180075262,3,2,5,2.522046871086979,4
5,6,3.534826023664335,2,1,9,1.1902101172082231,3
4,9,1.0078917286724667,1,1,5,2.9954559387891475,2
4,3,4.909435932437088,3,1,7,0.7784534689495904,3
5,1,1.8851301766503448,1,3,3,1.7315876438883109,2
8,1,2.9650346113409736,3,2,4,1.38650614377495,2
6,7,1.1047696975295835,2,3,8,1.8740307938020102,4
2,1,1.5828844091549379,2,3,1,2.318191607251796,3
9,1,4.590479024348186,3,2,4,1.1598064773645627,3
2,1,4.365859797931331,3,3,4,2.055668991303647,0
9,4,2.994821486153066,1,1,4,2.0912663088110524,1
2,3,4.348555337787431,2,1,7,1.2413206751655443,0
5,7,3.8836361089766553,3,3,3,1.43177697487338,3
9,4,2.3937077379089335,2,1,7,1.7272215233865638,3
1,2,3.723378723473097,1,3,4,1.9177446497148447,2
1,1,1.8477241079842086,3,3,1,1.3088894361171948,3
3,4,3.1144701419249436,3,2,2,1.1705999583351803,0
9,4,4.859238105758541,1,3,4,2.8960108326958576,1
1,2,3.7897776888167733,2,3,6,2.941931923085765,4
8,1,1.5209814136538533,1,2,5,1.6924415139347868,2
5,6,1.2491776398842465,2,1,8,1.6164893245279979,4
9,1,4.376069711425563,2,2,3,1.5315708015669691,0
1,6,2.0311221721299364,3,1,8,1.2692283783083018,3
5,8,2.0618583535391126,1,1,8,0.7222189164211517,0
9,9,4.813906070340723,1,1,4,1.9515720253189568,2
5,7,4.40508919506013,3,1,3,0.681635875615716,2
5,7,1.1689107567862638,1,2,4,1.0883616407773264,3
8,6,2.408651637531729,1,2,2,2.593332546411752,2
5,5,3.5510518378771483,1,1,8,0.8718826154773686,4
5,2,1.3057031443130964,2,2,7,1.4307291583865152,1
1,4,2.395704093490489,2,3,1,2.2305803199137877,2
3,3,4.5880780573418365,3,2,4,1.0952396837235252,2
9,8,2.664657929760238,3,1,5,0.9956876075939765,1
6,8,2.176937690405334,2,1,5,1.173174056086908,0
4,2,3.4182419957620365,3,1,3,2.3756125630265084,2
1,6,1.5128786038988942,3,2,6,1.3287792663106202,3
1,2,1.7902258702011342,1,3,2,1.6952648345981056,4
8,3,1.7070129648017893,3,3,7,1.798691339112622,2
9,8,4.961308817305224,2,3,6,0.5277190004024233,3
5,5,1.5371546569842978,1,1,9,1.406822351611516,1
8,9,1.9156721953605262,3,3,3,2.1920695954286904,2
2,8,1.1343654244056895,1,2,1,2.1045323817372794,0
5,8,1.2007816927764505,2,3,9,0.890619987766432,2
8,2,4.4416786651696425,2,2,1,0.7453025033337436,2
7,4,4.267663647151908,3,3,4,2.095149778780325,2
1,4,2.1481820154819373,3,1,2,1.032874607185654,4
8,2,4.6885297932785335,1,1,8,1.6218987854028595,3
6,9,4.690151000149632,3,1,9,0.997514862682684,2
8,2,1.2270613322841326,1,2,5,1.6462068852618568,1
1,5,2.1093964435417085,1,1,8,1.9299019493778857,3
6,8,2.044819861563876,3,2,8,0.6743945442155664,3
8,4,1.682484960704668,2,3,1,1.5070772340192677,3
6,6,3.541659634603867,1,1,1,2.159202752063697,1
1,3,2.794680487931861,3,2,4,2.341916992832462,2
2,6,2.435646764293451,2,1,9,1.5410877307378663,2
2,8,1.7862196388399547,1,2,6,0.7708302354582206,4
8,1,4.993280788329736,1,1,7,2.516015283507802,1
4,5,3.515041662579347,3,2,5,0.5086998738741639,4
4,1,4.368864836874069,3,1,8,1.8872458553158369,4
3,3,1.0580069985115426,2,1,7,2.9198578871241994,2
1,9,3.843565318135702,2,2,6,1.6653751942673045,4
7,6,1.9299601742597199,2,2,2,1.3951750796272686,2
8,7,2.518258711516845,2,3,8,2.2584328591914256,0
3,7,3.8256056186635794,2,1,5,2.2330541825897896,1
8,2,4.660489864721891,1,2,1,1.561903975506916,0
5,2,3.124167920248974,2,2,8,0.9486241070819225,4
4,1,3.883135154567129,2,1,5,0.7770189933522418,3
7,2,3.119272777674314,1,2,3,0.9873043325503079,3
7,5,4.962430425019145,3,3,6,1.460692070518844,1
7,6,2.674443140758144,3,1,6,1.2075142640208718,0
5,5,1.030211289169995,3,2,3,2.5694710701640213,0
7,7,3.3636584101659692,2,2,9,2.7166785047217448,3
1,9,2.792941177383226,3,3,1,1.1344860568123625,4
3,1,4.374352995733867,1,3,2,1.1518322985863159,4
1,4,1.0167263139145613,3,1,6,1.412117913181905,3
9,7,2.847765037807124,3,1,1,1.0560257734303855,0
7,9,2.235930854187656,3,2,4,2.7432110541539867,1
1,6,4.92452363544356,3,2,7,1.9790284723786686,3
1,1,3.453840995386383,1,2,7,2.8988346565748393,0
5,5,1.776378594455859,2,3,4,2.669263953552816,2
7,8,1.8672245742407978,2,2,6,1.0195922736737333,3
5,6,4.400195390146269,1,3,2,1.782589527847742,0
7,1,2.3083910338833564,2,3,4,2.5383810580210016,1
4,4,3.672546233418033,2,2,3,1.0262015119319678,2
7,4,3.006925027970808,1,2,6,1.1178807821853574,3
4,8,4.368701603590936,1,2,9,2.694456511756669,3
4,1,2.4937769922363135,1,1,2,2.2903163013640366,2
4,2,4.987620102913669,3,1,1,0.9718356304908176,0
7,1,4.515011905747092,2,2,7,2.062646024982716,3
2,5,1.0445280023485064,1,1,3,1.9528798008406754,2
5,3,3.9458283389608897,1,1,5,1.8422603452410864,1
9,4,4.333584016078435,3,3,3,0.95688346187462,2
6,8,4.616881819731873,3,2,8,1.2857867145732764,2
3,6,2.0110852160627473,3,3,1,1.7999060377209481,0
9,2,2.3448918241437338,2,2,9,1.4851478236888387,2
6,1,4.304258979142267,3,1,7,2.2964121427858735,2
7,3,3.7037082842854545,1,3,9,1.0306830529935214,3
4,4,4.33987855509012,2,2,2,1.2848249676359467,0
5,3,4.9596735466071475,1,3,4,2.203498624414946,1
6,5,3.534631917816534,2,1,2,1.3687898676293275,4
9,4,3.4268392533230663,1,3,5,1.5176002309447192,2
6,4,1.358492936384014,3,2,6,1.3852141004119216,0
1,5,4.531104626558198,2,2,7,2.225968812768704,4
2,6,4.131866369527469,1,2,4,1.4761690648914743,2
2,2,2.553485105518692,2,1,5,2.1203983866285343,3
8,1,2.687837420960768,1,2,9,1.7477443974555906,2
3,8,4.3041665604683885,3,2,5,1.4447873677577887,0
4,3,4.630323089692624,2,1,4,0.6683111633317633,3
5,7,4.528256806599195,2,3,3,1.1443854681247156,1
2,1,2.6341984980234274,3,3,2,2.82016253450756,0
6,9,3.662669092189053,1,1,4,2.0783728983646994,4
3,4,4.745938592742053,1,3,7,1.3245196771609589,2
8,1,1.7239464615807538,3,3,5,0.6411144494446898,3
5,3,1.1132375208880805,2,2,3,0.8287214446311746,2
5,9,3.855618287428805,1,3,1,2.791060928312259,0
6,8,3.994191434880869,3,3,8,2.158655357411263,3
4,9,4.238837066742457,1,2,5,1.8834068095271845,3
4,2,3.2377693909098038,1,1,3,1.008654875616008,0
4,7,1.2139535436030648,2,1,5,2.85066218763656,4
3,5,1.8882739037949756,2,3,2,2.41573956952448,2
6,4,1.1654227212865722,1,1,7,1.1386519447268433,1
1,1,2.462778526129178,1,2,7,2.0178348287712966,4
4,2,2.4232552404299996,1,1,2,1.228927448053371,3
3,5,3.305623624423116,2,3,8,1.5376499298798256,4
5,9,3.8882485899999097,3,2,6,2.379054197693371,0
4,2,2.1355055812945576,2,1,6,2.3490702274556043,0
2,9,2.9520471480748474,3,2,1,2.1508531944306157,3
9,6,2.515216921982553,2,2,5,0.8335091335586254,3
7,2,2.851576390542006,3,3,5,1.7396686399827985,2
5,1,4.371960029773364,3,2,4,2.0383514610237006,3
8,1,2.815672665691256,3,2,5,0.9646506958919081,2
5,4,2.6613615388070215,2,1,3,0.7671833373505541,4
3,7,4.96513697588372,1,2,7,2.015020513218424,0
8,8,4.925946612460545,2,1,7,0.6378656776112188,0
1,8,3.5719868625065327,3,2,7,2.5454452554148315,4
7,2,4.242859261066188,3,2,2,0.7420330387722116,2
4,6,4.616986853838664,2,3,7,2.8245192598720936,3
5,3,4.253663734969139,2,3,7,2.288921653631943,3
4,6,2.8982867069858806,1,2,6,1.2218757974989878,1
2,1,4.828266785592065,3,2,2,1.7198561295790997,2
7,9,3.0396044533945252,2,2,3,2.096202075244187,3
9,4,2.682656019777062,3,3,4,1.5215820355794467,3
5,9,1.137944707956851,2,1,8,1.4038063409401138,3
3,5,4.254646939312891,1,2,8,2.747581656038615,0
6,7,3.738540654121334,1,1,6,1.0597417263326088,3
9,8,1.5652922993445455,1,2,1,1.7025201091774793,2
3,8,4.447691457865552,1,2,2,2.3555837471401184,4
1,6,1.8440454369577899,3,3,3,0.7768581311825544,4
4,5,3.8685987385214657,1,3,4,2.7986035815478383,3
9,7,4.700512968355367,2,3,4,1.686367507713775,4
5,2,1.6577159908549315,2,1,4,2.807655008890717,3
5,6,2.779749201890323,1,1,7,1.9109216402638944,4
8,7,3.691598815899845,1,2,5,2.3195820046463402,1
4,9,3.7474304863813668,2,3,7,0.6097364100894818,3
3,5,2.8159903982381813,2,1,7,2.0149530440050802,1
6,5,3.3014672994452425,2,1,1,0.528689713648058,4
6,5,2.4753246227896546,1,3,3,2.2093728152071357,2
1,1,4.530586030241331,1,3,6,2.6915791753449594,4
3,1,3.008098330766513,1,1,3,1.0904103246682726,2
9,1,4.963498306828038,3,3,3,1.524149710380596,4
9,3,3.391534477605954,2,3,3,0.6814956576396285,2
1,6,1.13845586037771,3,1,3,1.7079502971703262,4
7,7,1.6740256460382668,1,3,8,1.9208515219165532,1
7,1,4.189763569785409,2,1,2,0.5535331632524261,3
5,1,3.045611993446115,1,2,2,2.962786220489836,2
6,2,4.854742185596232,1,3,1,1.307489419902416,3
1,5,1.5591032839538221,3,2,7,2.118319957687829,3
2,9,1.5868077709713604,2,3,3,2.3715619072631644,4
8,5,4.943618609990396,3,2,5,2.266953761306368,1
9,3,1.211317616255764,3,2,4,0.9897310884281116,1
3,2,1.0207911235522302,3,2,5,0.9689218068664516,3
1,2,2.087471908773043,1,1,1,1.8758511922415309,1
9,4,3.05944843082022,2,2,9,1.818844619681398,3
3,8,3.2159400979546247,3,1,2,2.727492293059022,2
3,5,1.1756484288020523,2,2,3,2.4288942588302853,1
9,7,1.981307749818359,3,3,7,1.8898128099269305,4
8,3,1.8810856007102288,1,1,6,2.4250764748054556,4
2,6,1.091680073501141,2,3,6,2.9971183494752474,2
5,1,3.0841163083089924,1,3,4,2.333307299868683,2
4,1,1.013832913603118,1,2,7,0.5675824901728659,0
6,1,1.6810857257127085,3,3,4,1.721805588675967,3
1,1,3.4338615386810156,3,1,5,1.6850196340999772,1
5,6,2.6871893580278217,2,2,5,2.1651434748794625,1
1,2,3.114581080983485,3,3,3,1.0213880535801743,1
5,7,3.8886271865416524,2,1,5,2.2995783328327537,0
5,5,2.399926119822224,2,3,6,0.8376321227700185,2
3,1,1.5250874707297473,3,3,6,1.5644749588179097,3
5,5,1.7173986255758869,1,3,7,2.5063660517384236,0
4,1,2.8069522680225703,3,2,3,2.238887820055144,0
5,9,2.6184631474382747,3,1,6,0.5847875421482197,4
7,1,2.9344623248648727,1,1,2,2.6805828488171146,0
5,3,1.0900404526707481,1,3,8,0.730974960407532,2
2,2,1.267045336901866,3,3,8,1.6011766622469126,3
8,1,4.123679145026488,1,1,4,1.1770083549161061,1
6,2,1.3681182294095295,1,1,7,1.562841979207409,1
7,1,1.8718628638155796,3,1,7,1.1155132878961587,4
5,1,1.0665147888006743,1,1,6,2.8082564525888927,2
9,2,3.4637846138355894,2,2,2,2.485185106675579,3
1,2,2.49246417406446,1,2,4,0.634911114475099,1
8,3,2.640935326331517,3,3,4,1.7812495487950715,3
6,4,3.2038076852577615,1,2,5,1.6286559686401016,1
9,4,3.2217922700636454,2,3,8,1.8573186841313791,0
5,8,3.6323105100872737,1,1,4,1.3729248050612068,1
3,3,4.270998095638776,2,1,1,0.8385159157424683,4
7,2,3.901117641922586,2,3,2,0.7415562856403117,1
1,7,1.087568526375967,3,2,6,2.174463632903815,3
3,4,3.2604598189073855,3,3,2,1.3069797160030299,4
8,4,3.7666086066591276,1,2,3,1.1451650148342933,4
9,3,2.414673712148543,2,3,4,0.628597309338915,4
9,7,2.3063577973031353,3,2,5,2.5798809984119955,0
5,4,4.451674912787352,2,2,8,1.7524727092588042,0
8,8,1.7568025182878806,3,1,3,2.5685176834911285,4
7,6,1.3201079820086226,2,2,7,2.8515384416226146,2
4,5,3.9510993067094713,3,3,7,2.958548810360387,1
7,2,2.456569710412132,2,2,9,1.5026415903276287,3
2,3,4.813535418868283,1,3,1,1.99458258418991,1
5,3,2.4289245553787158,1,2,1,0.9479748070893144,3
1,6,2.783657355571089,1,3,4,1.3642717024166593,1
7,7,2.1676978763940453,3,3,3,2.556114862122297,2
5,1,4.321987245032261,1,1,5,2.7878030441205794,1
9,9,2.8063736902627316,1,2,4,2.9556822287160607,4
3,6,2.297429005352136,1,1,4,1.7769438870821406,2
2,7,3.381166979068492,1,1,5,1.3829367633997172,2
2,4,1.9323033802502554,3,3,9,2.0867714981298624,1
9,3,3.9937841192878407,1,3,5,1.655414568706719,3
9,9,4.889619842903992,2,2,6,1.455649457987871,0
9,8,3.072488110426489,1,1,2,2.017752015433996,3
2,4,3.763015273095706,2,2,5,2.15745581803757,3
6,4,3.392225787808152,1,3,2,1.4281823053887897,0
9,9,1.6180495095355272,1,2,6,1.0306035743711566,1
9,4,4.815018786819985,2,1,5,2.1722894201700296,3
1,6,4.262550029639202,2,2,8,2.5992921076741986,4
1,3,3.0543014015615535,2,2,8,0.8015290017535601,0
4,4,4.423327207565902,1,3,9,0.8637670263751375,0
4,6,2.721128260857964,3,3,4,1.0969772781427056,3
2,3,4.2535872214491,1,2,2,2.934045475565779,1
9,5,2.0866639257084776,1,3,7,1.1146931964847866,2
3,7,1.7576734391239257,3,3,2,1.530776208438284,2
1,8,3.2642494779493796,1,2,2,1.3289633499916387,3
2,9,2.6871334036322096,3,2,6,1.0083752982618788,0
2,3,3.1048247807095795,3,3,6,2.55871142612906,3
2,4,2.9861154046027214,3,1,7,0.7439154213618042,2
8,4,2.431683624940065,2,1,8,0.9909076662701437,3
5,3,1.272179396738276,3,1,7,0.5683657261270862,2
3,6,1.6630868350435692,3,2,5,2.8361511411123908,1
6,8,3.6326253745610817,2,1,3,2.839320327240852,2
4,9,2.444615925349076,1,2,3,2.8696150515720174,0
1,4,2.2785651786034142,3,1,7,0.9975452601590602,3
6,2,3.327364639175367,1,2,9,1.2577274116067791,0
1,3,1.270673281582868,3,3,1,1.6905148926338516,3
5,6,2.44298405639269,3,3,9,2.6770077638979073,2
3,6,3.5730244105192206,1,3,7,1.5362215877507794,3
7,9,4.350305446639474,3,2,7,2.908625646786916,0
5,6,3.185436633838167,2,3,1,1.3908790325685387,4
3,4,1.9840027973673977,2,2,6,2.1211715489049983,0
9,3,1.4778937037852997,2,1,4,1.986922619719854,2
4,2,2.1908049003919006,2,3,4,1.0605786081442556,2
9,6,3.8606365345063978,3,3,3,2.6536516169248303,3
1,4,2.1888160366329634,1,1,2,2.334842602290008,1
2,2,4.149043415237994,3,1,1,2.411719727668573,0
7,8,1.681785894791588,3,3,7,0.5288340280787511,2
6,9,3.285770367359005,1,1,7,0.6507388976868468,2
1,9,2.875250669348777,3,3,4,1.9949460935386272,0
3,7,1.0437286410926179,3,2,7,2.2708291810470236,0
4,2,1.918822699393096,1,2,5,1.7750263955816576,3
6,1,1.6327844786917978,3,3,9,0.5842833473752524,1
4,7,4.008997358434053,3,1,6,0.7807398727852006,1
3,1,4.8325152994311855,3,2,7,2.878585607169966,4
8,1,3.793223318713259,3,1,1,2.298147971274271,0
6,9,4.4302335320128385,3,3,9,2.899729280681159,2
6,5,2.689837197896781,3,3,3,1.5621184260980674,4
2,5,3.6082632832487698,1,1,7,1.58665749610241,1
3,4,2.598217099564911,3,2,1,0.9323424204768622,1
7,6,2.7374599342575006,1,1,1,0.846358037119793,3
3,4,4.543490828096061,3,3,8,1.2856047594827118,0
1,7,3.400180084956644,3,1,9,0.6975991171196092,1
7,2,4.74782993393499,3,1,7,2.0443758101089964,1
8,7,4.632703502388634,2,2,4,2.352268563796082,1
9,3,3.2089096843979763,2,2,8,0.8234792320832136,3
6,2,3.8128881824847904,2,3,7,2.867653990120598,0
9,1,1.9546244149934728,3,3,6,1.6091821859329647,1
6,9,1.3127386998063546,3,2,7,1.5804501896192433,1
1,2,3.3098002892952776,3,1,3,1.5305557929465716,1
8,3,1.3089005951650008,1,1,5,2.9099588624537245,2
6,4,2.880448171027797,3,3,1,2.6354191269788667,2
7,2,3.832237655778475,2,3,9,1.2261966427486821,0
1,3,2.3956854341164684,1,2,4,1.797547503191407,2
9,4,2.443739254953591,2,2,3,2.807543846726174,2
9,4,4.497633942596719,1,1,7,1.9668074780555616,0
1,2,1.7973980088806503,2,2,6,2.6928058816718847,1
3,9,2.462683508536444,2,1,4,0.5155545765918313,3
3,9,2.077443338585635,1,2,6,1.3936661926854366,0
4,9,2.422347829907212,1,1,6,1.603711745209976,4
7,4,3.31163153390026,1,2,3,1.9756165552198093,0
8,8,1.6531778460499402,2,1,8,1.1215732687663449,4
7,1,4.925273829017737,2,2,7,1.934364989697903,0
4,8,1.0219689883938878,3,3,9,1.3138885055626783,0
6,6,3.7239185799063668,3,1,6,2.3951002401416748,2
4,4,3.6751131501631575,2,3,8,1.2113139731827,4
8,3,3.6526701775307227,1,2,8,0.5088426494243996,3
7,1,2.9199726022955046,1,3,4,2.018733705664678,1
8,4,1.1815469576682278,2,3,3,1.0748483165252394,0
6,7,3.5889352567361206,2,2,7,2.4366705173030048,2
3,9,4.517667330644292,3,1,5,1.4061673766882559,3
5,1,1.409243101602569,1,1,9,0.9315760179836814,1
3,1,1.0760564126052308,2,1,4,2.5211389963381983,4
6,4,3.133139434243603,2,3,5,0.5064529220010673,0
8,2,3.014046880358535,3,3,4,0.98506696531181,3
6,3,3.43385864714096,1,2,5,2.5090351066463192,0
4,4,3.21562152218024,1,2,9,1.8202325253390899,1
6,3,4.833497969448443,3,2,8,1.138706029661324,1
6,1,4.508479394099765,1,2,6,0.5862414935593301,2
2,8,2.9073777850220703,2,1,7,1.0225781904930973,0
1,8,1.828706929131338,3,3,9,1.4827015841149218,1
5,4,1.6555309829845566,2,1,5,1.2172838154460366,3
4,6,4.340172722453833,2,2,6,1.8724518083432438,0
6,1,4.232815200314533,1,1,6,0.5227807970094679,4
8,1,3.0027135862337717,2,3,8,0.5329485005585248,1
8,7,1.5722788877816734,2,3,4,1.1101546079008697,2
4,9,2.481467427548947,2,3,8,0.6902843255833897,3
7,5,3.5450488147262407,3,3,9,0.5649139301213078,2
